message
"{'loss': 0.0537, 'learning_rate': 2.302593189085732e-06, 'epoch': 0.95}"
"{'loss': 0.0471, 'learning_rate': 2.2967579301169387e-06, 'epoch': 0.95}"
"{'loss': 0.0453, 'learning_rate': 2.2909226711481458e-06, 'epoch': 0.95}"
"{'loss': 0.0757, 'learning_rate': 2.285087412179353e-06, 'epoch': 0.95}"
"{'loss': 0.0548, 'learning_rate': 2.2792521532105596e-06, 'epoch': 0.95}"
"{'loss': 0.0381, 'learning_rate': 2.2734168942417663e-06, 'epoch': 0.95}"
"{'loss': 0.0806, 'learning_rate': 2.267581635272974e-06, 'epoch': 0.95}"
"{'loss': 0.0536, 'learning_rate': 2.2617463763041805e-06, 'epoch': 0.96}"
"{'loss': 0.0545, 'learning_rate': 2.255911117335387e-06, 'epoch': 0.96}"
"{'loss': 0.0562, 'learning_rate': 2.2500758583665947e-06, 'epoch': 0.96}"
"{'loss': 0.0691, 'learning_rate': 2.2442405993978014e-06, 'epoch': 0.96}"
"{'loss': 0.0583, 'learning_rate': 2.238405340429008e-06, 'epoch': 0.96}"
"{'loss': 0.0552, 'learning_rate': 2.2325700814602153e-06, 'epoch': 0.96}"
"{'loss': 0.0568, 'learning_rate': 2.2267348224914224e-06, 'epoch': 0.96}"
"{'loss': 0.0632, 'learning_rate': 2.220899563522629e-06, 'epoch': 0.96}"
"{'loss': 0.0625, 'learning_rate': 2.215064304553836e-06, 'epoch': 0.96}"
"{'loss': 0.07, 'learning_rate': 2.2092290455850433e-06, 'epoch': 0.96}"
"{'loss': 0.0695, 'learning_rate': 2.20339378661625e-06, 'epoch': 0.96}"
"{'loss': 0.0539, 'learning_rate': 2.197558527647457e-06, 'epoch': 0.96}"
"{'loss': 0.0513, 'learning_rate': 2.1917232686786642e-06, 'epoch': 0.96}"
"{'loss': 0.0586, 'learning_rate': 2.185888009709871e-06, 'epoch': 0.96}"
"{'loss': 0.054, 'learning_rate': 2.180052750741078e-06, 'epoch': 0.96}"
"{'loss': 0.0538, 'learning_rate': 2.174217491772285e-06, 'epoch': 0.96}"
"{'loss': 0.0795, 'learning_rate': 2.168382232803492e-06, 'epoch': 0.96}"
"{'loss': 0.0526, 'learning_rate': 2.162546973834699e-06, 'epoch': 0.96}"
"{'loss': 0.0421, 'learning_rate': 2.1567117148659057e-06, 'epoch': 0.96}"
"{'loss': 0.0555, 'learning_rate': 2.1508764558971128e-06, 'epoch': 0.96}"
"{'loss': 0.0705, 'learning_rate': 2.14504119692832e-06, 'epoch': 0.96}"
"{'loss': 0.0852, 'learning_rate': 2.1392059379595266e-06, 'epoch': 0.96}"
"{'loss': 0.0556, 'learning_rate': 2.1333706789907337e-06, 'epoch': 0.96}"
"{'loss': 0.0554, 'learning_rate': 2.127535420021941e-06, 'epoch': 0.96}"
"{'loss': 0.0873, 'learning_rate': 2.1217001610531475e-06, 'epoch': 0.96}"
"{'loss': 0.0628, 'learning_rate': 2.1158649020843546e-06, 'epoch': 0.96}"
"{'loss': 0.0561, 'learning_rate': 2.1100296431155617e-06, 'epoch': 0.96}"
"{'loss': 0.0519, 'learning_rate': 2.1041943841467684e-06, 'epoch': 0.96}"
"{'loss': 0.0781, 'learning_rate': 2.0983591251779756e-06, 'epoch': 0.96}"
"{'loss': 0.0771, 'learning_rate': 2.0925238662091827e-06, 'epoch': 0.96}"
"{'loss': 0.0738, 'learning_rate': 2.0866886072403894e-06, 'epoch': 0.96}"
"{'loss': 0.0633, 'learning_rate': 2.080853348271596e-06, 'epoch': 0.96}"
"{'loss': 0.061, 'learning_rate': 2.0750180893028036e-06, 'epoch': 0.96}"
"{'loss': 0.0657, 'learning_rate': 2.0691828303340103e-06, 'epoch': 0.96}"
"{'loss': 0.0612, 'learning_rate': 2.063347571365217e-06, 'epoch': 0.96}"
"{'loss': 0.0542, 'learning_rate': 2.0575123123964245e-06, 'epoch': 0.96}"
"{'loss': 0.0647, 'learning_rate': 2.0516770534276312e-06, 'epoch': 0.96}"
"{'loss': 0.0636, 'learning_rate': 2.045841794458838e-06, 'epoch': 0.96}"
"{'loss': 0.0439, 'learning_rate': 2.040006535490045e-06, 'epoch': 0.96}"
"{'loss': 0.0626, 'learning_rate': 2.034171276521252e-06, 'epoch': 0.96}"
"{'loss': 0.0597, 'learning_rate': 2.028336017552459e-06, 'epoch': 0.96}"
"{'loss': 0.0626, 'learning_rate': 2.022500758583666e-06, 'epoch': 0.96}"
"{'loss': 0.0591, 'learning_rate': 2.016665499614873e-06, 'epoch': 0.96}"
"{'loss': 0.0615, 'learning_rate': 2.0108302406460798e-06, 'epoch': 0.96}"
"{'loss': 0.059, 'learning_rate': 2.004994981677287e-06, 'epoch': 0.96}"
"{'loss': 0.0472, 'learning_rate': 1.999159722708494e-06, 'epoch': 0.96}"
"{'loss': 0.0782, 'learning_rate': 1.9933244637397007e-06, 'epoch': 0.96}"
"{'loss': 0.0516, 'learning_rate': 1.987489204770908e-06, 'epoch': 0.96}"
"{'loss': 0.0404, 'learning_rate': 1.981653945802115e-06, 'epoch': 0.96}"
"{'loss': 0.0412, 'learning_rate': 1.975818686833322e-06, 'epoch': 0.96}"
"{'loss': 0.058, 'learning_rate': 1.9699834278645287e-06, 'epoch': 0.96}"
"{'loss': 0.0614, 'learning_rate': 1.9641481688957354e-06, 'epoch': 0.96}"
"{'loss': 0.0427, 'learning_rate': 1.958312909926943e-06, 'epoch': 0.96}"
"{'loss': 0.0647, 'learning_rate': 1.9524776509581497e-06, 'epoch': 0.96}"
"{'loss': 0.0542, 'learning_rate': 1.9466423919893564e-06, 'epoch': 0.96}"
"{'loss': 0.062, 'learning_rate': 1.940807133020564e-06, 'epoch': 0.96}"
"{'loss': 0.0568, 'learning_rate': 1.9349718740517706e-06, 'epoch': 0.96}"
"{'loss': 0.0588, 'learning_rate': 1.9291366150829773e-06, 'epoch': 0.96}"
"{'loss': 0.0655, 'learning_rate': 1.9233013561141844e-06, 'epoch': 0.96}"
"{'loss': 0.0467, 'learning_rate': 1.9174660971453915e-06, 'epoch': 0.96}"
"{'loss': 0.0426, 'learning_rate': 1.911630838176598e-06, 'epoch': 0.96}"
"{'loss': 0.0792, 'learning_rate': 1.9057955792078055e-06, 'epoch': 0.96}"
"{'loss': 0.0509, 'learning_rate': 1.8999603202390122e-06, 'epoch': 0.96}"
"{'loss': 0.0601, 'learning_rate': 1.8941250612702191e-06, 'epoch': 0.96}"
"{'loss': 0.0807, 'learning_rate': 1.8882898023014265e-06, 'epoch': 0.96}"
"{'loss': 0.0553, 'learning_rate': 1.8824545433326332e-06, 'epoch': 0.96}"
"{'loss': 0.0488, 'learning_rate': 1.87661928436384e-06, 'epoch': 0.96}"
"{'loss': 0.0639, 'learning_rate': 1.8707840253950472e-06, 'epoch': 0.96}"
"{'loss': 0.0587, 'learning_rate': 1.864948766426254e-06, 'epoch': 0.96}"
"{'loss': 0.0529, 'learning_rate': 1.859113507457461e-06, 'epoch': 0.96}"
"{'loss': 0.0642, 'learning_rate': 1.8532782484886681e-06, 'epoch': 0.96}"
"{'loss': 0.0577, 'learning_rate': 1.847442989519875e-06, 'epoch': 0.96}"
"{'loss': 0.0517, 'learning_rate': 1.841607730551082e-06, 'epoch': 0.96}"
"{'loss': 0.0523, 'learning_rate': 1.835772471582289e-06, 'epoch': 0.96}"
"{'loss': 0.041, 'learning_rate': 1.829937212613496e-06, 'epoch': 0.96}"
"{'loss': 0.0712, 'learning_rate': 1.8241019536447026e-06, 'epoch': 0.96}"
"{'loss': 0.0736, 'learning_rate': 1.81826669467591e-06, 'epoch': 0.96}"
"{'loss': 0.051, 'learning_rate': 1.8124314357071169e-06, 'epoch': 0.96}"
"{'loss': 0.0803, 'learning_rate': 1.8065961767383236e-06, 'epoch': 0.96}"
"{'loss': 0.0484, 'learning_rate': 1.8007609177695309e-06, 'epoch': 0.96}"
"{'loss': 0.0572, 'learning_rate': 1.7949256588007376e-06, 'epoch': 0.96}"
"{'loss': 0.0685, 'learning_rate': 1.7890903998319445e-06, 'epoch': 0.96}"
"{'loss': 0.046, 'learning_rate': 1.7832551408631516e-06, 'epoch': 0.96}"
"{'loss': 0.0465, 'learning_rate': 1.7774198818943585e-06, 'epoch': 0.96}"
"{'loss': 0.0553, 'learning_rate': 1.7715846229255654e-06, 'epoch': 0.96}"
"{'loss': 0.0645, 'learning_rate': 1.7657493639567725e-06, 'epoch': 0.96}"
"{'loss': 0.0615, 'learning_rate': 1.7599141049879794e-06, 'epoch': 0.97}"
"{'loss': 0.0722, 'learning_rate': 1.7540788460191863e-06, 'epoch': 0.97}"
"{'loss': 0.0687, 'learning_rate': 1.7482435870503935e-06, 'epoch': 0.97}"
"{'loss': 0.06, 'learning_rate': 1.7424083280816004e-06, 'epoch': 0.97}"
"{'loss': 0.0542, 'learning_rate': 1.736573069112807e-06, 'epoch': 0.97}"
"{'loss': 0.055, 'learning_rate': 1.7307378101440144e-06, 'epoch': 0.97}"
"{'loss': 0.06, 'learning_rate': 1.7249025511752213e-06, 'epoch': 0.97}"
"{'loss': 0.0457, 'learning_rate': 1.719067292206428e-06, 'epoch': 0.97}"
"{'loss': 0.0548, 'learning_rate': 1.7132320332376353e-06, 'epoch': 0.97}"
"{'loss': 0.0572, 'learning_rate': 1.707396774268842e-06, 'epoch': 0.97}"
"{'loss': 0.0505, 'learning_rate': 1.701561515300049e-06, 'epoch': 0.97}"
"{'loss': 0.0561, 'learning_rate': 1.695726256331256e-06, 'epoch': 0.97}"
"{'loss': 0.0466, 'learning_rate': 1.689890997362463e-06, 'epoch': 0.97}"
"{'loss': 0.0615, 'learning_rate': 1.6840557383936698e-06, 'epoch': 0.97}"
"{'loss': 0.0489, 'learning_rate': 1.678220479424877e-06, 'epoch': 0.97}"
"{'loss': 0.0603, 'learning_rate': 1.6723852204560839e-06, 'epoch': 0.97}"
"{'loss': 0.0601, 'learning_rate': 1.6665499614872908e-06, 'epoch': 0.97}"
"{'loss': 0.072, 'learning_rate': 1.6607147025184979e-06, 'epoch': 0.97}"
"{'loss': 0.0539, 'learning_rate': 1.6548794435497048e-06, 'epoch': 0.97}"
"{'loss': 0.0688, 'learning_rate': 1.649044184580912e-06, 'epoch': 0.97}"
"{'loss': 0.0573, 'learning_rate': 1.6432089256121188e-06, 'epoch': 0.97}"
"{'loss': 0.0489, 'learning_rate': 1.6373736666433257e-06, 'epoch': 0.97}"
"{'loss': 0.0691, 'learning_rate': 1.6315384076745328e-06, 'epoch': 0.97}"
"{'loss': 0.0669, 'learning_rate': 1.6257031487057397e-06, 'epoch': 0.97}"
"{'loss': 0.0616, 'learning_rate': 1.6198678897369464e-06, 'epoch': 0.97}"
"{'loss': 0.0657, 'learning_rate': 1.6140326307681538e-06, 'epoch': 0.97}"
"{'loss': 0.0743, 'learning_rate': 1.6081973717993607e-06, 'epoch': 0.97}"
"{'loss': 0.0658, 'learning_rate': 1.6023621128305674e-06, 'epoch': 0.97}"
"{'loss': 0.0552, 'learning_rate': 1.5965268538617747e-06, 'epoch': 0.97}"
"{'loss': 0.0836, 'learning_rate': 1.5906915948929814e-06, 'epoch': 0.97}"
"{'loss': 0.055, 'learning_rate': 1.5848563359241883e-06, 'epoch': 0.97}"
"{'loss': 0.0526, 'learning_rate': 1.5790210769553954e-06, 'epoch': 0.97}"
"{'loss': 0.0619, 'learning_rate': 1.5731858179866023e-06, 'epoch': 0.97}"
"{'loss': 0.0632, 'learning_rate': 1.5673505590178092e-06, 'epoch': 0.97}"
"{'loss': 0.0852, 'learning_rate': 1.5615153000490161e-06, 'epoch': 0.97}"
"{'loss': 0.0454, 'learning_rate': 1.5556800410802232e-06, 'epoch': 0.97}"
"{'loss': 0.0539, 'learning_rate': 1.5498447821114304e-06, 'epoch': 0.97}"
"{'loss': 0.068, 'learning_rate': 1.544009523142637e-06, 'epoch': 0.97}"
"{'loss': 0.0631, 'learning_rate': 1.5381742641738442e-06, 'epoch': 0.97}"
"{'loss': 0.0514, 'learning_rate': 1.532339005205051e-06, 'epoch': 0.97}"
"{'loss': 0.058, 'learning_rate': 1.526503746236258e-06, 'epoch': 0.97}"
"{'loss': 0.0711, 'learning_rate': 1.520668487267465e-06, 'epoch': 0.97}"
"{'loss': 0.0665, 'learning_rate': 1.514833228298672e-06, 'epoch': 0.97}"
"{'loss': 0.0489, 'learning_rate': 1.508997969329879e-06, 'epoch': 0.97}"
"{'loss': 0.063, 'learning_rate': 1.5031627103610858e-06, 'epoch': 0.97}"
"{'loss': 0.0466, 'learning_rate': 1.497327451392293e-06, 'epoch': 0.97}"
"{'loss': 0.0539, 'learning_rate': 1.4914921924234998e-06, 'epoch': 0.97}"
"{'loss': 0.0733, 'learning_rate': 1.4856569334547067e-06, 'epoch': 0.97}"
"{'loss': 0.0712, 'learning_rate': 1.4798216744859139e-06, 'epoch': 0.97}"
"{'loss': 0.0466, 'learning_rate': 1.4739864155171208e-06, 'epoch': 0.97}"
"{'loss': 0.0571, 'learning_rate': 1.4681511565483277e-06, 'epoch': 0.97}"
"{'loss': 0.0811, 'learning_rate': 1.4623158975795348e-06, 'epoch': 0.97}"
"{'loss': 0.0322, 'learning_rate': 1.4564806386107415e-06, 'epoch': 0.97}"
"{'loss': 0.0678, 'learning_rate': 1.4506453796419486e-06, 'epoch': 0.97}"
"{'loss': 0.0794, 'learning_rate': 1.4448101206731555e-06, 'epoch': 0.97}"
"{'loss': 0.0578, 'learning_rate': 1.4389748617043624e-06, 'epoch': 0.97}"
"{'loss': 0.0582, 'learning_rate': 1.4331396027355695e-06, 'epoch': 0.97}"
"{'loss': 0.0707, 'learning_rate': 1.4273043437667764e-06, 'epoch': 0.97}"
"{'loss': 0.0577, 'learning_rate': 1.4214690847979833e-06, 'epoch': 0.97}"
"{'loss': 0.0563, 'learning_rate': 1.4156338258291902e-06, 'epoch': 0.97}"
"{'loss': 0.0496, 'learning_rate': 1.4097985668603974e-06, 'epoch': 0.97}"
"{'loss': 0.0744, 'learning_rate': 1.4039633078916045e-06, 'epoch': 0.97}"
"{'loss': 0.0684, 'learning_rate': 1.3981280489228112e-06, 'epoch': 0.97}"
"{'loss': 0.0525, 'learning_rate': 1.3922927899540183e-06, 'epoch': 0.97}"
"{'loss': 0.055, 'learning_rate': 1.3864575309852252e-06, 'epoch': 0.97}"
"{'loss': 0.0731, 'learning_rate': 1.380622272016432e-06, 'epoch': 0.97}"
"{'loss': 0.0748, 'learning_rate': 1.3747870130476392e-06, 'epoch': 0.97}"
"{'loss': 0.0735, 'learning_rate': 1.3689517540788461e-06, 'epoch': 0.97}"
"{'loss': 0.1042, 'learning_rate': 1.363116495110053e-06, 'epoch': 0.97}"
"{'loss': 0.0473, 'learning_rate': 1.35728123614126e-06, 'epoch': 0.97}"
"{'loss': 0.0454, 'learning_rate': 1.351445977172467e-06, 'epoch': 0.97}"
"{'loss': 0.0459, 'learning_rate': 1.345610718203674e-06, 'epoch': 0.97}"
"{'loss': 0.0715, 'learning_rate': 1.3397754592348808e-06, 'epoch': 0.97}"
"{'loss': 0.0762, 'learning_rate': 1.333940200266088e-06, 'epoch': 0.97}"
"{'loss': 0.068, 'learning_rate': 1.3281049412972949e-06, 'epoch': 0.97}"
"{'loss': 0.09, 'learning_rate': 1.3222696823285018e-06, 'epoch': 0.97}"
"{'loss': 0.0663, 'learning_rate': 1.3164344233597089e-06, 'epoch': 0.97}"
"{'loss': 0.046, 'learning_rate': 1.3105991643909156e-06, 'epoch': 0.97}"
"{'loss': 0.0627, 'learning_rate': 1.3047639054221227e-06, 'epoch': 0.97}"
"{'loss': 0.0456, 'learning_rate': 1.2989286464533296e-06, 'epoch': 0.97}"
"{'loss': 0.0578, 'learning_rate': 1.2930933874845365e-06, 'epoch': 0.97}"
"{'loss': 0.0605, 'learning_rate': 1.2872581285157436e-06, 'epoch': 0.97}"
"{'loss': 0.0599, 'learning_rate': 1.2814228695469505e-06, 'epoch': 0.97}"
"{'loss': 0.0587, 'learning_rate': 1.2755876105781574e-06, 'epoch': 0.97}"
"{'loss': 0.0858, 'learning_rate': 1.2697523516093646e-06, 'epoch': 0.97}"
"{'loss': 0.0506, 'learning_rate': 1.2639170926405715e-06, 'epoch': 0.97}"
"{'loss': 0.0747, 'learning_rate': 1.2580818336717784e-06, 'epoch': 0.97}"
"{'loss': 0.0492, 'learning_rate': 1.2522465747029853e-06, 'epoch': 0.98}"
"{'loss': 0.0636, 'learning_rate': 1.2464113157341924e-06, 'epoch': 0.98}"
"{'loss': 0.0685, 'learning_rate': 1.2405760567653993e-06, 'epoch': 0.98}"
"{'loss': 0.0461, 'learning_rate': 1.2347407977966062e-06, 'epoch': 0.98}"
"{'loss': 0.0538, 'learning_rate': 1.2289055388278133e-06, 'epoch': 0.98}"
"{'loss': 0.0509, 'learning_rate': 1.2230702798590202e-06, 'epoch': 0.98}"
"{'loss': 0.047, 'learning_rate': 1.2172350208902271e-06, 'epoch': 0.98}"
"{'loss': 0.0711, 'learning_rate': 1.2113997619214342e-06, 'epoch': 0.98}"
"{'loss': 0.0605, 'learning_rate': 1.2055645029526412e-06, 'epoch': 0.98}"
"{'loss': 0.0588, 'learning_rate': 1.199729243983848e-06, 'epoch': 0.98}"
"{'loss': 0.0514, 'learning_rate': 1.193893985015055e-06, 'epoch': 0.98}"
"{'loss': 0.0611, 'learning_rate': 1.188058726046262e-06, 'epoch': 0.98}"
"{'loss': 0.0826, 'learning_rate': 1.182223467077469e-06, 'epoch': 0.98}"
"{'loss': 0.0479, 'learning_rate': 1.1763882081086759e-06, 'epoch': 0.98}"
"{'loss': 0.0616, 'learning_rate': 1.170552949139883e-06, 'epoch': 0.98}"
"{'loss': 0.0521, 'learning_rate': 1.1647176901710897e-06, 'epoch': 0.98}"
"{'loss': 0.0599, 'learning_rate': 1.1588824312022968e-06, 'epoch': 0.98}"
"{'loss': 0.0675, 'learning_rate': 1.153047172233504e-06, 'epoch': 0.98}"
"{'loss': 0.0604, 'learning_rate': 1.1472119132647106e-06, 'epoch': 0.98}"
"{'loss': 0.0685, 'learning_rate': 1.1413766542959177e-06, 'epoch': 0.98}"
"{'loss': 0.0849, 'learning_rate': 1.1355413953271246e-06, 'epoch': 0.98}"
"{'loss': 0.052, 'learning_rate': 1.1297061363583316e-06, 'epoch': 0.98}"
"{'loss': 0.0602, 'learning_rate': 1.1238708773895387e-06, 'epoch': 0.98}"
"{'loss': 0.0594, 'learning_rate': 1.1180356184207456e-06, 'epoch': 0.98}"
"{'loss': 0.0706, 'learning_rate': 1.1122003594519525e-06, 'epoch': 0.98}"
"{'loss': 0.0474, 'learning_rate': 1.1063651004831594e-06, 'epoch': 0.98}"
"{'loss': 0.0628, 'learning_rate': 1.1005298415143665e-06, 'epoch': 0.98}"
"{'loss': 0.0619, 'learning_rate': 1.0946945825455734e-06, 'epoch': 0.98}"
"{'loss': 0.0556, 'learning_rate': 1.0888593235767803e-06, 'epoch': 0.98}"
"{'loss': 0.0815, 'learning_rate': 1.0830240646079874e-06, 'epoch': 0.98}"
"{'loss': 0.0679, 'learning_rate': 1.0771888056391943e-06, 'epoch': 0.98}"
"{'loss': 0.0593, 'learning_rate': 1.0713535466704012e-06, 'epoch': 0.98}"
"{'loss': 0.0664, 'learning_rate': 1.0655182877016084e-06, 'epoch': 0.98}"
"{'loss': 0.0627, 'learning_rate': 1.0596830287328153e-06, 'epoch': 0.98}"
"{'loss': 0.0571, 'learning_rate': 1.0538477697640222e-06, 'epoch': 0.98}"
"{'loss': 0.0667, 'learning_rate': 1.048012510795229e-06, 'epoch': 0.98}"
"{'loss': 0.0538, 'learning_rate': 1.0421772518264362e-06, 'epoch': 0.98}"
"{'loss': 0.0656, 'learning_rate': 1.036341992857643e-06, 'epoch': 0.98}"
"{'loss': 0.0601, 'learning_rate': 1.03050673388885e-06, 'epoch': 0.98}"
"{'loss': 0.0679, 'learning_rate': 1.0246714749200571e-06, 'epoch': 0.98}"
"{'loss': 0.0647, 'learning_rate': 1.0188362159512638e-06, 'epoch': 0.98}"
"{'loss': 0.0914, 'learning_rate': 1.013000956982471e-06, 'epoch': 0.98}"
"{'loss': 0.0606, 'learning_rate': 1.007165698013678e-06, 'epoch': 0.98}"
"{'loss': 0.0585, 'learning_rate': 1.0013304390448847e-06, 'epoch': 0.98}"
"{'loss': 0.0609, 'learning_rate': 9.954951800760919e-07, 'epoch': 0.98}"
"{'loss': 0.0769, 'learning_rate': 9.896599211072988e-07, 'epoch': 0.98}"
"{'loss': 0.0471, 'learning_rate': 9.838246621385057e-07, 'epoch': 0.98}"
"{'loss': 0.0544, 'learning_rate': 9.779894031697128e-07, 'epoch': 0.98}"
"{'loss': 0.0651, 'learning_rate': 9.721541442009197e-07, 'epoch': 0.98}"
"{'loss': 0.065, 'learning_rate': 9.663188852321266e-07, 'epoch': 0.98}"
"{'loss': 0.0556, 'learning_rate': 9.604836262633335e-07, 'epoch': 0.98}"
"{'loss': 0.039, 'learning_rate': 9.546483672945406e-07, 'epoch': 0.98}"
"{'loss': 0.0405, 'learning_rate': 9.488131083257474e-07, 'epoch': 0.98}"
"{'loss': 0.0644, 'learning_rate': 9.429778493569545e-07, 'epoch': 0.98}"
"{'loss': 0.0587, 'learning_rate': 9.371425903881615e-07, 'epoch': 0.98}"
"{'loss': 0.0732, 'learning_rate': 9.313073314193683e-07, 'epoch': 0.98}"
"{'loss': 0.0461, 'learning_rate': 9.254720724505754e-07, 'epoch': 0.98}"
"{'loss': 0.0509, 'learning_rate': 9.196368134817824e-07, 'epoch': 0.98}"
"{'loss': 0.0653, 'learning_rate': 9.138015545129894e-07, 'epoch': 0.98}"
"{'loss': 0.0443, 'learning_rate': 9.079662955441963e-07, 'epoch': 0.98}"
"{'loss': 0.0626, 'learning_rate': 9.021310365754033e-07, 'epoch': 0.98}"
"{'loss': 0.0527, 'learning_rate': 8.962957776066103e-07, 'epoch': 0.98}"
"{'loss': 0.048, 'learning_rate': 8.904605186378171e-07, 'epoch': 0.98}"
"{'loss': 0.0428, 'learning_rate': 8.846252596690242e-07, 'epoch': 0.98}"
"{'loss': 0.0521, 'learning_rate': 8.787900007002312e-07, 'epoch': 0.98}"
"{'loss': 0.0427, 'learning_rate': 8.72954741731438e-07, 'epoch': 0.98}"
"{'loss': 0.0731, 'learning_rate': 8.67119482762645e-07, 'epoch': 0.98}"
"{'loss': 0.068, 'learning_rate': 8.61284223793852e-07, 'epoch': 0.98}"
"{'loss': 0.0807, 'learning_rate': 8.55448964825059e-07, 'epoch': 0.98}"
"{'loss': 0.0928, 'learning_rate': 8.49613705856266e-07, 'epoch': 0.98}"
"{'loss': 0.0774, 'learning_rate': 8.43778446887473e-07, 'epoch': 0.98}"
"{'loss': 0.0755, 'learning_rate': 8.379431879186798e-07, 'epoch': 0.98}"
"{'loss': 0.0546, 'learning_rate': 8.321079289498868e-07, 'epoch': 0.98}"
"{'loss': 0.0545, 'learning_rate': 8.262726699810938e-07, 'epoch': 0.98}"
"{'loss': 0.05, 'learning_rate': 8.204374110123007e-07, 'epoch': 0.98}"
"{'loss': 0.1136, 'learning_rate': 8.146021520435077e-07, 'epoch': 0.98}"
"{'loss': 0.0613, 'learning_rate': 8.087668930747147e-07, 'epoch': 0.98}"
"{'loss': 0.0794, 'learning_rate': 8.029316341059216e-07, 'epoch': 0.98}"
"{'loss': 0.0707, 'learning_rate': 7.970963751371286e-07, 'epoch': 0.98}"
"{'loss': 0.0598, 'learning_rate': 7.912611161683357e-07, 'epoch': 0.98}"
"{'loss': 0.0529, 'learning_rate': 7.854258571995425e-07, 'epoch': 0.98}"
"{'loss': 0.0618, 'learning_rate': 7.795905982307495e-07, 'epoch': 0.98}"
"{'loss': 0.0521, 'learning_rate': 7.737553392619565e-07, 'epoch': 0.98}"
"{'loss': 0.0506, 'learning_rate': 7.679200802931635e-07, 'epoch': 0.98}"
"{'loss': 0.0763, 'learning_rate': 7.620848213243704e-07, 'epoch': 0.98}"
"{'loss': 0.0578, 'learning_rate': 7.562495623555774e-07, 'epoch': 0.98}"
"{'loss': 0.0721, 'learning_rate': 7.504143033867843e-07, 'epoch': 0.99}"
"{'loss': 0.0555, 'learning_rate': 7.445790444179913e-07, 'epoch': 0.99}"
"{'loss': 0.0609, 'learning_rate': 7.387437854491983e-07, 'epoch': 0.99}"
"{'loss': 0.055, 'learning_rate': 7.329085264804052e-07, 'epoch': 0.99}"
"{'loss': 0.0577, 'learning_rate': 7.270732675116121e-07, 'epoch': 0.99}"
"{'loss': 0.0664, 'learning_rate': 7.212380085428192e-07, 'epoch': 0.99}"
"{'loss': 0.0587, 'learning_rate': 7.154027495740262e-07, 'epoch': 0.99}"
"{'loss': 0.0583, 'learning_rate': 7.095674906052332e-07, 'epoch': 0.99}"
"{'loss': 0.0492, 'learning_rate': 7.037322316364401e-07, 'epoch': 0.99}"
"{'loss': 0.0518, 'learning_rate': 6.97896972667647e-07, 'epoch': 0.99}"
"{'loss': 0.0771, 'learning_rate': 6.92061713698854e-07, 'epoch': 0.99}"
"{'loss': 0.072, 'learning_rate': 6.86226454730061e-07, 'epoch': 0.99}"
"{'loss': 0.0421, 'learning_rate': 6.803911957612679e-07, 'epoch': 0.99}"
"{'loss': 0.0591, 'learning_rate': 6.745559367924749e-07, 'epoch': 0.99}"
"{'loss': 0.073, 'learning_rate': 6.687206778236818e-07, 'epoch': 0.99}"
"{'loss': 0.0432, 'learning_rate': 6.628854188548887e-07, 'epoch': 0.99}"
"{'loss': 0.0675, 'learning_rate': 6.570501598860958e-07, 'epoch': 0.99}"
"{'loss': 0.0709, 'learning_rate': 6.512149009173028e-07, 'epoch': 0.99}"
"{'loss': 0.0689, 'learning_rate': 6.453796419485097e-07, 'epoch': 0.99}"
"{'loss': 0.0576, 'learning_rate': 6.395443829797167e-07, 'epoch': 0.99}"
"{'loss': 0.0515, 'learning_rate': 6.337091240109236e-07, 'epoch': 0.99}"
"{'loss': 0.0526, 'learning_rate': 6.278738650421306e-07, 'epoch': 0.99}"
"{'loss': 0.0447, 'learning_rate': 6.220386060733376e-07, 'epoch': 0.99}"
"{'loss': 0.0677, 'learning_rate': 6.162033471045445e-07, 'epoch': 0.99}"
"{'loss': 0.0658, 'learning_rate': 6.103680881357515e-07, 'epoch': 0.99}"
"{'loss': 0.0541, 'learning_rate': 6.045328291669584e-07, 'epoch': 0.99}"
"{'loss': 0.0613, 'learning_rate': 5.986975701981654e-07, 'epoch': 0.99}"
"{'loss': 0.0786, 'learning_rate': 5.928623112293724e-07, 'epoch': 0.99}"
"{'loss': 0.0586, 'learning_rate': 5.870270522605793e-07, 'epoch': 0.99}"
"{'loss': 0.0467, 'learning_rate': 5.811917932917863e-07, 'epoch': 0.99}"
"{'loss': 0.0579, 'learning_rate': 5.753565343229933e-07, 'epoch': 0.99}"
"{'loss': 0.04, 'learning_rate': 5.695212753542003e-07, 'epoch': 0.99}"
